jury	n
was	v
driven	x
by	x
passion	n
<eos>	x
But	x
that	x
is	v
not	r
likely	j
to	x
be	v
the	x
last word	x
on	x
the	x
issue	n
<eos>	x
For	x
decades	n
,	x
appeals courts	x
have	x
recognized	x
that	x
coverage	n
of	x
notorious	j
cases	n
can	x
raise	x
questions	n
about	x
a	x
trial	n
's	x
fairness	n
<eos>	x
In	x
a	x
landmark	j
<number>	x
ruling	n
,	x
the	x
United States Supreme Court	x
overturned	x
the	x
conviction	n
of	x
a	x
Cleveland	x
osteopath	n
,	x
Dr.	x
Sam Sheppard	x
,	x
for	x
the	x
murder	n
of	x
his	x
wife	n
,	x
saying	x
in	x
its	x
decision	n
,	x
Sheppard v. Maxwell	x
,	x
that	x
there	x
was	v
a	x
``	x
carnival	n
atmosphere	n
at	x
trial	n
''	x
because	x
of	x
the	x
news media	x
<eos>	x
The	x
crime	n
is	v
believed	x
by	x
some	x
to	x
have	x
been	v
the	x
inspiration	n
for	x
the	x
television show	x
and	x
the	x
movie	n
``	x
The Fugitive	n
<eos>	x
''	x
Some	x
lawyers	n
said	x
appeals courts	x
reviewing	x
Mr.	x
Hayes	x
's	x
conviction	n
half	n
a	x
century	n
later	r
might	x
be	v
intrigued	x
by	x
the	x
argument	n
that	x
new	j
rules	n
could	x
be	v
necessary	j
to	x
govern	x
ways	n
of	x
communicating	x
from	x
courtrooms	n
unimagined	x
at	x
the	x
time	n
of	x
Dr.	x
Sheppard	x
's	x
case	n
<eos>	x
``	x
There	x
is	v
a	x
general	j
reason	n
for	x
concern	n
about	x
the	x
impact	n
of	x
the	x
new media	x
''	x
in	x
high-profile	j
trials	n
,	x
said	x
John J. Donohue III	x
,	x
a	x
Stanford Law School	x
professor	n
who	x
studied	x
the	x
Connecticut	x
death penalty	x
and	x
wrote	x
a	x
report	n
that	x
said	x
it	x
was	v
arbitrarily	r
enforced	x
<eos>	x
Professor	x
Donohue	x
said	x
some	x
appeals	n
judges	n
might	x
be	v
intrigued	x
by	x
the	x
idea	n
that	x
limiting	x
instant	j
communication	n
from	x
courtrooms	n
might	x
make	x
trials	n
fairer	j
<eos>	x
The	x
Twitter	x
issue	n
is	v
just	r
one	x
of	x
many	j
outlined	x
by	x
Mr.	x
Hayes	x
's	x
lawyers	n
that	x
are	v
likely	j
to	x
be	v
argued	x
for	x
years	n
,	x
delaying	x
an	x
execution	n
<eos>	x
The	x
defense lawyers	x
also	r
claim	x
,	x
for	x
example	n
,	x
that	x
Mr.	x
Hayes	x
may	x
have	x
been	v
prejudiced	x
when	r
Judge	x
Blue	x
declined	x
to	x
allow	x
them	x
to	x
test	x
potential	j
jurors	n
'	x
reactions	n
by	x
showing	x
them	x
grisly	j
crime-scene	n
photographs	n
during	x
jury selection	n
<eos>	x
Some	x
of	x
the	x
jurors	n
have	x
said	x
they	x
were	v
horrified	x
by	x
the	x
photographs	n
of	x
the	x
victims	n
,	x
Jennifer Hawke-Petit	x
,	x
<number>	x
,	x
and	x
her	x
daughters	n
,	x
Hayley	x
,	x
<number>	x
,	x
and	x
Michaela	x
,	x
<number>	x
<eos>	x
The	x
defense lawyers	x
say	x
they	x
will	x
also	r
challenge	x
the	x
constitutionality	n
of	x
the	x
death penalty	x
and	x
argue	x
that	x
the	x
judge	n
wrongly	r
removed	x
a	x
juror	n
who	x
had	x
been	v
critical	j
of	x
prosecutors	n
and	x
that	x
he	x
improperly	r
added	x
pressure	n
for	x
a	x
verdict	n
by	x
his	x
unusual	j
decision	n
to	x
direct	x
the	x
jury	n
to	x
deliberate	x
over	x
a	x
weekend	n
<eos>	x
The	x
jurors	n
were	v
not	r
sequestered	x
<eos>	x
But	x
their	x
arguments	n
about	x
the	x
effect	n
of	x
the	x
intense	j
coverage	n
of	x
the	x
trial	n
may	x
draw	x
the	x
most	j
interest	n
<eos>	x
They	x
noted	x
in	x
a	x
challenge	n
to	x
the	x
verdict	n
filed	x
last	j
month	n
that	x
the	x
case	n
dominated	x
the	x
news	n
in	x
Connecticut	x
and	x
was	v
discussed	x
during	x
the	x
election	n
campaign	n
by	x
candidates	n
for	x
governor	n
and	x
the	x
United States Senate	x
<eos>	x
They	x
argued	x
that	x
the	x
news media	n
continually	r
fanned	x
the	x
flames	n
of	x
emotion	n
about	x
the	x
case	n
<eos>	x
``	x
The	x
daily	j
crush	n
of	x
media	n
tweets	x
,	x
cameras	n
and	x
reporters	n
outside	x
the	x
courthouse	n
,	x
''	x
the	x
lawyers	n
wrote	x
,	x
``	x
was	v
unlike	x
anything	n
ever	r
seen	x
here	r
in	x
New Haven	x
and	x
maybe	r
statewide	j
<eos>	x
''	x
Their	x
focus	n
on	x
the	x
Twitter	x
coverage	n
is	v
controversial	j
<eos>	x
In	x
interviews	n
,	x
some	x
journalists	n
said	x
the	x
claim	n
that	x
instant	j
news	n
was	v
more	r
incendiary	j
than	x
reports	n
delivered	x
more	r
slowly	r
was	v
a	x
Luddite	j
view	n
that	x
would	x
make	x
poor	j
court	n
policy	n
governing	x
coverage	n
of	x
future	j
trials	n
<eos>	x
But	x
some	x
lawyers	n
said	x
appeals courts	x
were	v
often	r
attracted	x
to	x
arguments	n
that	x
social	j
and	x
technological	j
changes	n
required	x
adaptation	n
by	x
the	x
courts	n
<eos>	x
Mr.	x
Hayes	x
's	x
lawyers	n
are	v
pressing	x
that	x
claim	n
<eos>	x
In	x
their	x
filing	n
,	x
they	x
referred	x
to	x
the	x
Supreme Court	x
's	x
<number>	x
decision	n
overturning	x
Dr.	x
Sheppard	x
's	x
conviction	n
because	x
of	x
the	x
trial	n
coverage	n
and	x
made	x
it	x
clear	j
they	x
would	x
claim	x
that	x
the	x
new media	x
required	x
new	j
rules	n
<eos>	x
``	x
This	x
case	n
,	x
''	x
they	x
wrote	x
,	x
``	x
represents	x
the	x
Sheppard v. Maxwell	x
of	x
the	x
<number>	j
century	n
<eos>	x
