outcome	n
of	x
the	x
litigation	n
<eos>	x
The	x
dinner	n
was	v
held	x
at	x
a	x
Washington	x
hotel	n
hours	n
after	x
the	x
court	n
's	x
conference	n
over	x
the	x
case	n
<eos>	x
In	x
attendance	n
was	v
,	x
among	x
others	n
,	x
Mitch McConnell	x
,	x
the	x
Senate	x
's	x
top	j
Republican	j
and	x
an	x
avowed	j
opponent	n
of	x
the	x
healthcare law	n
<eos>	x
The	x
featured	x
guests	n
at	x
the	x
dinner	n
<eos>	x
Scalia	x
and	x
Thomas	x
<eos>	x
It	x
's	v
nothing	r
new	j
:	x
The	x
two	x
justices	n
have	x
been	v
attending	x
Federalist Society	x
events	n
for	x
years	n
<eos>	x
And	x
it	x
's	v
nothing	n
that	x
runs	x
afoul	r
of	x
ethics	n
rules	n
<eos>	x
In	x
fact	n
,	x
justices	n
are	v
exempt	j
from	x
the	x
Code of Conduct	x
that	x
governs	x
the	x
actions	n
of	x
lower	j
federal	j
justices	n
<eos>	x
If	x
they	x
were	v
,	x
they	x
arguably	r
fell	x
under	x
code	n
's	x
Canon	x
<number>	x
,	x
which	x
states	x
,	x
``	x
A	x
judge	n
may	x
attend	x
fund-raising	j
events	n
of	x
law-related	j
and	x
other	j
organizations	n
although	x
the	x
judge	n
may	x
not	r
be	v
a	x
speaker	n
,	x
a	x
guest of honor	x
,	x
or	x
featured	x
on	x
the	x
program	n
of	x
such	x
an	x
event	n
<eos>	x
''	x
Nevertheless	r
,	x
the	x
sheer	j
proximity	n
of	x
Scalia	x
and	x
Thomas	x
to	x
two	x
of	x
the	x
law firms	x
in	x
the	x
case	n
,	x
as	r
well	r
as	x
to	x
a	x
company	n
with	x
a	x
massive	j
financial	j
interest	n
,	x
was	v
enough	j
to	x
alarm	x
ethics-in-government	n
activists	n
<eos>	x
``	x
This	x
stunning	j
breach	n
of	x
ethics	n
and	x
indifference	n
to	x
the	x
code	n
belies	x
claims	n
by	x
several	j
justices	n
that	x
the	x
court	n
abides	x
by	x
the	x
same	j
rules	n
that	x
apply	x
to	x
all	x
other	j
federal judges	n
,	x
''	x
said	x
Bob Edgar	x
,	x
the	x
president	n
of	x
Common Cause	x
<eos>	x
``	x
The	x
justices	n
were	v
wining	x
and	x
dining	x
at	x
a	x
black-tie	n
fundraiser	n
with	x
attorneys	n
who	x
have	x
pending	x
cases	n
before	x
the	x
court	n
<eos>	x
''	x
Their	x
appearance	n
and	x
assistance	n
in	x
fundraising	x
for	x
this	x
event	n
undercuts	x
any	x
claims	n
of	x
impartiality	n
,	x
and	x
is	v
unacceptable	j
<eos>	x
Scalia	x
and	x
Thomas	x
have	x
shown	x
little	j
regard	n
for	x
critics	n
who	x
say	x
they	x
too	r
readily	r
mix	x
the	x
business	n
of	x
the	x
court	n
with	x
agenda-driven	j
groups	n
such	j
as	x
the	x
Federalist Society	x
<eos>	x
And	x
Thomas	x
''	x
wife	n
,	x
Ginni	x
,	x
is	v
a	x
high-profile	j
conservative	j
activist	n
<eos>	x
Moreover	r
,	x
conservatives	n
argue	x
that	x
it	x
's	v
Justice	x
Elena Kagan	x
who	x
has	x
an	x
ethical	j
issue	n
,	x
not	r
Scalia	x
and	x
Thomas	x
<eos>	x
Kagan	x
served	x
as	x
solicitor general	x
in	x
the	x
Obama	x
administration	n
when	r
the	x
first	j
legal	j
challenges	n
to	x
the	x
law	n
were	v
brought	x
at	x
the	x
trial court	x
level	n
<eos>	x
Her	x
critics	n
have	x
pushed	x
for	x
Kagan	x
to	x
recuse	v
herself	x
from	x
hearing	x
the	x
case	n
,	x
saying	x
that	x
she	x
was	v
too	r
invested	x
in	x
defending	x
the	x
law	n
then	r
to	x
be	v
impartial	j
now	r
<eos>	x
Kagan	x
has	x
given	x
no	x
indication	n
she	x
will	x
do	x
so	r
<eos>	x
