<eos>	x
Alliance of Small Island States	x
,	x
which	x
has	x
<number>	x
members	n
,	x
produced	x
a	x
<number>	j
draft	n
treaty	n
proposal	n
early	j
Friday	x
morning	n
.	x
Artur	x
Runge-Metzger	x
,	x
who	x
heads	x
international	j
<eos>	x
climate	n
negotiations	n
on	x
behalf	n
of	x
the	x
European Commission	x
,	x
said	x
the	x
push	n
by	x
small	j
island nations	n
has	x
``	x
put	x
political	j
pressure	n
on	x
the	x
entire	j
political	j
process	n
,	x
''	x
in	x
part	n
because	x
they	x
are	v
now	r
unified	j
and	x
demanding	j
action	n
from	x
emerging economies	n
such	j
as	x
China	x
and	x
India	x
.	x
The	x
<eos>	x
talks	n
took	x
on	x
new	j
urgency	n
as	x
delegates	n
focused	x
on	x
the	x
fact	n
that	x
they	x
must	x
resolve	x
most	j
of	x
the	x
outstanding	j
issues	n
before	x
the	x
heads of government	n
arrive	x
to	x
strike	x
a	x
deal	n
.	x
High-level	j
<eos>	x
officials	n
such	j
as	x
Indian	j
environment minister	n
Jairam Ramesh	x
and	x
the	x
Chinese	j
vice	j
minister	n
stepped	x
off	x
planes	n
and	x
raced	x
through	x
the	x
Bella Center	x
's	x
halls	n
to	x
closed-door	j
meetings	n
and	x
news conferences	x
so	x
they	x
could	x
stake	x
out	x
claims	n
that	x
will	x
be	v
arbitrated	x
over	x
the	x
next	j
week	n
.	x
The	x
sheer	j
sprawl	n
of	x
the	x
<eos>	x
gathering	n
--	x
where	r
<number>	x
people	n
move	x
in	x
and	x
out	x
of	x
the	x
convention center	n
each	x
day	n
,	x
guitar-playing	n
activists	n
put	x
on	x
nightly	j
shows	n
mocking	x
the	x
countries	n
they	x
think	x
are	v
selling	x
out	x
,	x
and	x
draft	n
proposals	n
are	v
passed	x
hand-to-hand	r
on	x
paper	n
rather	r
than	x
via	x
e-mail	x
--	x
poses	x
a	x
challenge	n
.	x
The	x
<eos>	x
intensity	n
is	v
only	r
building	x
:	x
nearly	r
all	r
of	x
the	x
key	j
ministers	n
are	v
now	r
here	r
,	x
and	x
as	r
early	j
as	x
Wednesday	x
<number>	x
heads of government	n
will	x
be	v
in	x
Copenhagen	x
.	x
We	x
're	v
getting	x
into	x
the	x
<eos>	x
big leagues	x
,	x
said	x
Carlos Manuel Rodriguez	x
,	x
vice president	x
for	x
global	j
policy	n
at	x
Conservation International	x
.	x
The	x
<eos>	x
heavyweights	n
are	v
coming	x
.	x
Baskonia	x
gives	x
away	r
a	x
<eos>	x
victory	n
in	x
Israel	x
Caja Laboral	x
achieved	x
a	x
stunning	j
<number>	x
<eos>	x
victory	n
on	x
their	x
visit	n
to	x
the	x
Maccabee	x
Electra	x
court	n
despite	x
Dusko Ivanovic	x
's	x
team	n
's	x
heavy	j
losses	n
,	x
and	x
after	x
the	x
great	j
performance	n
by	x
Mizra	x
Teltovic	x
,	x
who	x
was	v
the	x
best	j
on	x
his	x
team	n
with	x
eight	x
three-pointers	n
scored	x
(	x
<number>	x
points	n
)	x
,	x
they	x
now	r
at	x
the	x
top	n
of	x
their	x
group	n
.	x
The	x
Vitorian	x
<eos>	x
team	n
knew	x
to	x
make	x
up	x
for	x
the	x
significant	j
absences	n
of	x
Herrmann	x
,	x
Oleson	x
,	x
Huertas	x
and	x
Micov	x
with	x
a	x
big	j
dose	n
of	x
involvement	n
and	x
teamwork	n
,	x
even	r
though	x
it	x
had	x
to	x
hold	x
out	x
until	x
the	x
end	n
to	x
take	x
the	x
victory	n
.	x
Additionally	r
,	x
their	x
huge	j
<eos>	x
success	n
from	x
the	x
sidelines	n
,	x
with	x
<number>	x
three pointers	n
scored	x
,	x
had	x
a	x
lot	n
to	x
do	x
with	x
the	x
final	j
triumph	n
.	x
The	x
<eos>	x
game	n
started	x
out	x
in	x
favor	n
of	x
the	x
Azulgranas	x
,	x
who	x
put	x
themselves	x
ahead	r
on	x
the	x
scoreboard	n
from	x
the	x
start	n
.	x
As	x
Vitora	x
's	x
first	j
four	x
<eos>	x
baskets	n
were	v
from	x
the	x
perimeter	n
,	x
the	x
speculation	n
was	v
already	r
that	x
they	x
had	x
jumped	x
into	x
the	x
Israeli	j
net	n
with	x
hot	j
wrists	n
.	x
English	x
and	x
Teletovic	x
were	v
the	x
main	j
<eos>	x
scorers	n
of	x
the	x
<number>	x
at	x
the	x
end	n
of	x
the	x
first period	x
.	x
The	x
second	j
<eos>	x
quarter	n
was	v
more	j
of	x
the	x
same	j
,	x
but	x
the	x
Alavan	x
team	n
opted	x
for	x
the	x
inside	j
game	n
of	x
Barac	x
and	x
the	x
work	n
of	x
Eliyahu	x
,	x
who	x
was	v
greeted	x
with	x
whistles	n
and	x
applause	n
at	x
his	x
return	n
home	n
,	x
to	x
continue	x
increasing	x
their	x
lead	n
by	x
half-time	n
(	x
<number>	x
)	x
.	x
Teletovic	x
had	x
already	r
begun	x
to	x
stand	x
out	x
as	x
the	x
best	j
on	x
his	x
<eos>	x
team	n
with	x
<number>	x
points	n
,	x
even	r
though	x
Splitter	x
's	x
``	x
six	x
fewer	j
''	x
points	n
already	r
signaled	x
that	x
it	x
was	v
n't	r
going	x
to	x
be	v
the	x
best	j
night	n
for	x
the	x
Brazilian	j
.	x
But	x
the	x
<eos>	x
game	n
,	x
despite	x
being	v
headed	x
for	x
halftime	n
,	x
was	v
not	r
more	j
decidedand	n
the	x
Maccabees	x
tried	x
to	x
remind	x
the	x
Vitorians	x
that	x
not	r
just	r
anybody	n
wins	x
on	x
their	x
court	n
,	x
and	x
with	x
the	x
`	x
hand	n
of	x
Elias	x
'	x
putting	x
the	x
pressure	n
on	x
,	x
they	x
managed	x
to	x
get	x
involved	x
in	x
the	x
game	n
.	x
Eidson	x
and	x
Pnini	x
played	x
a	x
decisive	j
<eos>	x
role	n
in	x
the	x
``	x
yellows	n
'	x
''	x
return	n
to	x
the	x
light	n
.	x
More	j
<eos>	x
disadvantages	n
Ivanovic	x
's	x
<eos>	x
players	n
,	x
injured	x
but	x
far	r
from	x
dead	j
,	x
needed	x
to	x
run	x
a	x
couple	n
of	x
plays	n
correctly	r
before	x
they	x
could	x
breathe	x
,	x
and	x
that	x
's	v
when	r
the	x
machine gun	x
Marza	x
Teletovic	x
arrived	x
,	x
with	x
three	x
almost	r
consecutive	j
three-pointers	n
and	x
the	x
help	n
of	x
English	x
and	x
Ribas	x
,	x
he	x
brought	x
the	x
scoreboard	n
back	r
to	x
a	x
reassuring	j
lead	n
(	x
<number>	x
)	x
,	x
which	x
the	x
home	j
team	n
managed	x
to	x
narrow	x
down	x
at	x
the	x
end	n
of	x
the	x
third	j
quarter	n
(	x
<number>	x
)	x
.	x
The	x
Alavas	x
worked	x
themselves	x
to	x
the	x
bone	n
in	x
the	x
last	j
<eos>	x
period	n
,	x
and	x
English	x
and	x
San Emeterio	x
(	x
<number>	x
)	x
had	x
already	r
made	x
it	x
clear	j
that	x
they	x
were	v
not	r
going	x
to	x
let	x
anyone	n
take	x
away	x
what	x
they	x
had	x
earned	x
during	x
the	x
first	j
thirty	x
minutes	n
.	x
However	r
,	x
Pnini	x
and	x
Eidson	x
,	x
the	x
best	j
on	x
their	x
<eos>	x
team	n
,	x
did	x
not	r
give	x
up	x
and	x
tried	x
to	x
keep	x
their	x
team	n
alive	j
from	x
the	x
three-point	n
line	n
(	x
<number>	x
)	x
.	x
In	x
<eos>	x
spite	n
of	x
this	x
,	x
and	x
with	x
Splitter	x
fouling	x
out	x
,	x
Ivonic	x
's	x
team	n
did	x
n't	r
rush	x
,	x
defended	x
well	r
,	x
and	x
,	x
even	r
though	x
the	x
Israelis	x
came	x
close	r
at	x
the	x
last minute	x
,	x
the	x
game	n
was	n
already	r
won	x
and	x
victory	n
escaped	x
Tel Aviv	x
for	x
the	x
first	j
time	n
in	x
the	x
season	n
.	x
<eos>	x
Wall Street	x
closes	x
without	x
momentum	n
,	x
slowed	x
by	x
a	x
strengthening	j
dollar	n
The	x
<eos>	x
New York Stock Exchange	x
closed	x
with	x
no	x
particular	j
heading	n
on	x
Friday	x
,	x
in	x
a	x
market	n
torn	x
between	x
better	j
than	x
expected	x
indicators	n
in	x
the	x
United States	x
and	x
a	x
strengthening	j
dollar	n
:	x
the	x
Dow Jones	x
gained	x
<number>	x
%	n
but	x
the	x
NASDAQ	x
dropped	x
<number>	x
%	n
.	x
According	x
to	x
final	j
<eos>	x
closing	n
figures	n
,	x
the	x
Dow Jones Industrial Average	x
has	x
risen	x
by	x
<number>	x
points	n
to	x
<number>	x
<number>	x
points	n
,	x
whereas	x
the	x
NASDAQ	x
,	x
with	x
a	x
technology	n
predominance	n
,	x
fell	x
by	x
<number>	x
point	n
to	x
<number>	x
<number>	x
points	n
.	x
The	x
wider	j
<eos>	x
Standard & Poor	x
's	x
<number>	x
has	x
itself	x
advanced	x
by	x
<number>	x
%	n
(	x
<number>	x
points	n
)	x
to	x
<number>	x
<number>	x
points	n
.	x
Frankly	r
,	x
the	x
<eos>	x
market	n
is	v
very	r
calm	j
,	x
observes	x
Mace	x
Blicksilver	x
of	x
Marblehead	x
Asset Management	x
.	x
It	x
remains	x
within	x
a	x
<eos>	x
narrow margin	x
;	x
trading	n
volumes	n
have	x
become	x
very	r
weak	j
,	x
and	x
I	x
think	x
that	x
this	x
will	x
remain	x
the	x
case	n
until	x
the	x
end	n
of	x
the	x
year	n
.	x
The	x
<eos>	x
trend	n
was	v
supported	x
by	x
the	x
publication	n
of	x
better	j
than	x
expected	x
economic	j
indicators	n
,	x
which	x
``	x
have	x
contributed	x
to	x
improving	x
market	n
opinion	n
in	x
relation	n
to	x
the	x
robustness	n
of	x
the	x
economic	j
recovery	n
''	x
,	x
summarised	x
Charles Schwab	x
's	x
analysts	n
.	x
In	x
the	x
<eos>	x
United States	x
,	x
retail	j
sales	n
have	x
increased	x
by	x
<number>	x
%	n
in	x
November	x
,	x
for	x
the	x
second	j
month	n
in	x
a	x
row	n
,	x
and	x
far	r
more	r
than	x
predicted	x
.	x
Moreover	r
,	x
the	x
<eos>	x
confidence	n
of	x
American	j
consumers	n
has	x
clearly	r
bounced	x
back	r
in	x
December	x
,	x
to	x
<number>	x
against	x
<number>	x
the	x
previous	j
month	n
,	x
according	x
to	x
preliminary	j
estimates	n
from	x
Michigan University	x
's	x
index	n
.	x
The	x
<eos>	x
indices	n
have	x
,	x
however	r
,	x
been	v
slowed	x
by	x
a	x
renewed	j
rise	n
of	x
the	x
dollar	n
,	x
to	x
a	x
new	j
two-month	j
high	n
against	x
the	x
Euro	x
,	x
which	x
``	x
puts	x
downward	j
pressure	n
on	x
the	x
sectors	n
that	x
are	v
sensitive	j
to	x
the	x
economic	j
situation	n
''	x
,	x
explained	x
Owen	x
Fitzpatrick	x
from	x
Deutsche Bank	x
.	x
<eos>	x
Technology	n
securities	n
have	x
thereby	r
lost	x
some	x
ground	n
.	x
The	x
<eos>	x
bond market	n
has	x
fallen	x
.	x
<eos>	x
Treasury	x
<number>	j
bond	n
yields	n
have	x
grown	x
to	x
<number>	x
%	n
against	x
<number>	x
%	n
on	x
Tuesday	x
evening	n
,	x
and	x
<number>	j
bond	n
yields	n
are	v
at	x
<number>	x
%	n
against	x
<number>	x
%	n
the	x
previous	j
evening	n
.	x
<eos>	x
Iraqi Oil Ministry	x
reaches	x
deals	n
with	x
<number>	x
foreign	j
oil companies	x
Despite	x
<eos>	x
concerns	n
about	x
violence	n
and	x
political	j
instability	n
,	x
the	x
Iraqi	j
government	n
managed	x
to	x
attract	x
major	j
oil companies	x
to	x
rebuild	x
its	x
ailing	j
infrastructure	n
during	x
two	x
auctions	n
that	x
concluded	x
Saturday	x
.	x
The	x
<number>	x
<eos>	x
deals	n
the	x
Iraqi Oil Ministry	x
reached	x
with	x
foreign	j
oil companies	x
suggest	x
that	x
China	x
,	x
Russia	x
and	x
European	j
oil	n
firms	n
are	v
poised	x
to	x
play	x
a	x
major	j
role	n
in	x
refurbishing	x
Iraq	x
's	x
oil industry	x
,	x
crippled	x
by	x
decades	n
of	x
war	n
and	x
sanctions	n
.	x
American	j
<eos>	x
companies	n
walked	x
away	r
with	x
stakes	n
in	x
just	r
two	x
of	x
the	x
<number>	x
auctioned	x
fields	n
.	x
Seven	x
American	j
<eos>	x
companies	n
had	x
paid	x
to	x
participate	x
in	x
the	x
second	j
auction	n
,	x
which	x
began	x
Friday	x
.	x
The	x
only	j
one	x
that	x
submitted	x
a	x
<eos>	x
bid	n
lost	x
.	x
Two	x
American	j
<eos>	x
companies	n
reached	x
deals	n
for	x
fields	n
auctioned	x
in	x
June	x
.	x
The	x
meager	j
<eos>	x
representation	n
of	x
American	j
oil	n
giants	n
in	x
Iraq	x
's	x
opening	x
oil industry	x
surprised	j
analysts	n
.	x
<eos>	x
Iraq	x
finally	r
opened	x
its	x
doors	n
after	x
six	x
years	n
of	x
war	n
,	x
and	x
instead	r
of	x
U.S.	x
companies	n
,	x
you	x
have	x
Asians	x
and	x
Europeans	x
leading	x
the	x
way	n
,	x
said	x
Ruba	x
Husari	x
,	x
the	x
editor	n
of	x
Iraq	x
Oil	x
Forum	x
,	x
an	x
online	j
news	n
outlet	n
.	x
It	x
will	x
be	v
a	x
<eos>	x
long time	x
before	x
anything	n
else	r
will	x
be	v
on	x
offer	n
in	x
Iraq	x
.	x
<eos>	x
Concerns	n
over	x
security	n
,	x
underscored	x
by	x
massive	j
coordinated	x
bombings	n
Tuesday	x
,	x
and	x
political	j
instability	n
as	x
the	x
U.S.	x
military	n
withdraws	x
,	x
likely	r
kept	x
American	j
oil companies	x
from	x
venturing	x
more	r
forcefully	r
in	x
Iraq	x
,	x
which	x
has	x
the	x
world	n
's	x
third-largest	j
proven	j
crude	j
reserves	n
,	x
analysts	n
said	x
.	x
<eos>	x
U.S.	x
firms	n
were	v
in	x
some	x
cases	n
at	x
a	x
disadvantage	n
because	x
rivals	n
,	x
particularly	r
the	x
Chinese	j
and	x
other	j
government	n
controlled	x
energy	n
firms	n
,	x
have	x
markedly	r
lower	j
labor costs	n
and	x
are	v
more	r
prone	j
to	x
take	x
risks	n
because	x
they	x
do	x
n't	r
respond	x
to	x
shareholders	n
.	x
<eos>	x
Exxon-Mobil	x
and	x
Occidental Petroleum	x
Inc.	x
were	v
the	x
only	j
American	j
companies	n
that	x
reached	x
deals	n
with	x
the	x
ministry	n
.	x
Major	j
<eos>	x
U.S.	x
firms	n
such	j
as	x
Chevron	x
and	x
ConocoPhillips	x
,	x
which	x
have	x
cultivated	x
close	j
ties	n
with	x
the	x
Iraqi Oil Ministry	x
and	x
have	x
provided	x
technical	j
advice	n
in	x
recent	j
years	n
,	x
walked	x
away	r
empty-handed	j
.	x
Russian	j
<eos>	x
companies	n
Lukoil	x
and	x
Gazprom	x
were	v
the	x
top	j
stakeholders	n
in	x
two	x
of	x
the	x
contracts	n
awarded	x
this	x
weekend	n
.	x
State-owned	j
<eos>	x
China National Petroleum Corporation	x
bid	n
on	x
more	j
contracts	n
than	x
any	x
other	j
company	n
and	x
walked	x
away	r
with	x
large	j
stakes	n
in	x
contracts	n
for	x
two	x
major	j
fields	n
.	x
We	x
all	r
know	x
that	x
<eos>	x
China	x
is	v
on	x
track	n
to	x
become	x
a	x
major	j
economic	j
as	r
well	r
as	x
technological	j
power	n
,	x
Oil Ministry	x
spokesman	n
Assam	x
Jihad	x
said	x
.	x
We	x
feel	x
confident	j
that	x
the	x
Chinese	j
<eos>	x
company	n
will	x
be	v
on	x
par	n
with	x
its	x
competitors	n
and	x
will	x
deliver	x
on	x
its	x
commitments	n
towards	x
Iraq	x
.	x
<eos>	x
Companies	n
pre-selected	j
to	x
submit	x
bids	n
made	x
offers	n
that	x
were	v
then	r
compared	x
to	x
the	x
per	x
barrel	n
fee	n
the	x
ministry	n
was	v
willing	j
to	x
pay	x
for	x
boosting	x
output	n
above	x
current	j
levels	n
at	x
each	x
field	n
.	x
US	x
<eos>	x
banks	n
repay	x
state	n
support	n
The	x
crisis-hit	n
<eos>	x
US	x
major	j
banks	n
are	v
breaking	x
free	j
from	x
their	x
state	n
shackles	n
.	x
On	x
<eos>	x
Wednesday	x
Bank of America	x
repaid	x
the	x
support	n
from	x
the	x
bank	n
protection	n
fund	n
TARP	n
in	x
the	x
amount	n
USD	j
<number>	x
billion	x
(	x
nearly	r
EUR	x
<number>	x
billion	x
)	x
in	x
one	x
go	x
.	x
And	x
,	x
according	x
to	x
<eos>	x
reports	n
from	x
US	x
broadcaster	n
CNBC	x
,	x
Citigroup	x
is	v
also	r
planning	x
to	x
repay	x
the	x
state	n
support	n
.	x
The	x
<eos>	x
institutions	n
thereby	r
want	x
to	x
wiggle	x
themselves	x
free	j
from	x
the	x
restrictions	n
going	x
hand-in-hand	n
with	x
the	x
acceptance	n
of	x
the	x
money	n
,	x
such	j
as	x
the	x
limits	n
on	x
manager	n
bonuses	n
and	x
the	x
paying	x
of	x
high	j
charges	n
.	x
<eos>	x
Bank of America	x
had	x
raised	x
some	x
USD	j
<number>	x
billion	x
from	x
investors	n
through	x
convertible	j
loans	n
.	x
The	x
<eos>	x
rest	n
of	x
the	x
amount	n
was	v
taken	x
from	x
its	x
own	j
kitty	n
,	x
which	x
was	v
well	r
filled	x
through	x
the	x
sale	n
of	x
business	n
units	n
.	x
<eos>	x
Bank	x
head	n
Kenneth Lewis	x
extended	x
his	x
express	j
thanks	n
to	x
the	x
American	j
taxpayer	n
on	x
Wednesday	x
evening	n
:	x
The	x
cash	n
injection	n
helped	x
over	x
a	x
very	r
difficult	j
time	n
.	x
The	x
<eos>	x
bank	n
overstretched	j
at	x
the	x
height	n
of	x
the	x
financial	j
crisis	n
by	x
taking	x
over	x
the	x
investment	n
bank	n
Merrill Lynch	x
.	x
<eos>	x
Citigroup	x
also	r
plans	x
to	x
raise	x
cash	n
on	x
the	x
capital market	n
to	x
free	x
itself	x
from	x
its	x
liabilities	n
with	x
the	x
state	n
.	x
Already	r
on	x
<eos>	x
Thursday	x
,	x
the	x
US	x
bank	n
was	v
able	j
to	x
announce	x
a	x
capital	n
increase	n
of	x
some	x
USD	j
<number>	x
billion	x
,	x
reported	x
CNBC	x
with	x
reference	n
to	x
circles	n
.	x
A	x
<eos>	x
Citigroup	x
spokesman	n
declined	x
to	x
comment	x
.	x
<eos>	x
Goldman Sachs	x
,	x
JP Morgan Chase	x
and	x
Morgan Stanley	x
had	x
already	r
repaid	x
their	x
support	n
in	x
June	x
.	x
Cheshire	x
<eos>	x
Appeal	x
Will	x
Point	x
to	x
Twitter	x
There	x
were	v
<eos>	x
half a dozen	x
of	x
them	x
typing	x
away	r
in	x
the	x
courtroom	n
rows	n
.	x
Minute	n
by	x
minute	n
,	x
they	x
sent	x
out	x
<eos>	x
reports	n
of	x
gruesome	j
testimony	n
via	x
Twitter	x
.	x
In	x
the	x
<eos>	x
end	n
,	x
the	x
defense	n
says	x
,	x
there	x
were	v
more	j
than	x
<number>	x
Twitter	x
messages	n
about	x
the	x
trial	n
that	x
dealt	x
with	x
rape	n
and	x
children	n
tied	x
to	x
their	x
beds	n
in	x
a	x
house	n
that	x
was	v
set	x
ablaze	r
.	x
On	x
<eos>	x
Thursday	x
,	x
the	x
widely	r
followed	x
trial	n
of	x
Steven J. Hayes	x
,	x
who	x
was	v
convicted	x
of	x
killing	x
three	x
members	n
of	x
a	x
Cheshire	x
,	x
Conn.	x
,	x
family	n
,	x
is	v
set	x
to	x
come	x
to	x
an	x
official	j
end	n
with	x
the	x
judge	n
's	x
imposition	n
of	x
the	x
death sentence	n
voted	x
for	x
by	x
the	x
jury	n
.	x
But	x
<eos>	x
lawyers	n
for	x
Mr.	x
Hayes	x
have	x
already	r
made	x
court	n
filings	n
that	x
sketch	x
out	x
appeals	n
arguments	n
that	x
are	v
likely	j
to	x
occupy	x
the	x
courts	n
for	x
years	n
.	x
One	x
of	x
the	x
most	r
provocative	j
is	v
that	x
the	x
intense	j
<eos>	x
reporting	n
on	x
the	x
trial	n
-	x
including	x
mainstream	j
reporters	n
'	x
extensive	j
use	n
of	x
Twitter	x
-	x
created	x
a	x
``	x
circus	n
atmosphere	n
''	x
and	x
such	j
widespread	j
,	x
instant	j
saturation	n
with	x
inflammatory	j
details	n
that	x
the	x
jury	n
was	v
improperly	r
swayed	x
by	x
public	j
passions	n
.	x
The	x
<eos>	x
claim	n
could	x
force	x
appeals	n
judges	n
to	x
grapple	x
with	x
the	x
question	n
of	x
whether	x
new	j
technology	n
requires	x
new	j
courtroom	n
rules	n
.	x
``	x
As	x
I	x
experienced	x
it	x
during	x
this	x
<eos>	x
trial	n
,	x
I	x
think	x
there	x
's	v
a	x
real	j
danger	n
that	x
the	x
inclusion	n
of	x
new	j
technology	n
in	x
the	x
courtroom	n
is	v
affecting	x
an	x
individual	n
's	x
fair-trial	j
rights	n
,	x
