not	r
debut	x
yet	r
.	x
The	x
leading	x
<eos>	x
scorer	n
of	x
Spain	x
is	v
David Villa	x
is	v
,	x
with	x
<number>	x
goals	n
,	x
followed	x
by	x
Fernando Torres	x
with	x
<number>	x
.	x
For	x
Costa Rica	x
,	x
<eos>	x
Bryan Ruiz	x
is	v
the	x
one	x
that	x
registers	x
more	j
points	n
,	x
two	x
more	j
than	x
Carlos Hernandez	x
and	x
three	x
more	j
than	x
Roy Myrie	x
and	x
Parks	x
.	x
Is	v
