'	x
Economic Commission for Latin America	x
reported	x
this	x
week	n
that	x
the	x
proportion	n
of	x
Latin Americans	x
living	x
in	x
poverty	n
rose	x
only	r
marginally	r
in	x
<number>	x
and	x
has	x
fallen	x
again	r
this	x
year	n
,	x
to	x
<number>	x
%	n
.	x
-RRB-	n
But	x
the	x
<eos>	x
mood	n
varies	x
widely	r
from	x
country	n
to	x
country	n
(	x
see	x
chart	n
<number>	x
)	x
.	x
<eos>	x
Brazil	x
's	x
strong	j
economic	j
performance	n
and	x
the	x
popularity	n
of	x
its	x
outgoing	j
president	n
,	x
Luiz Inácio Lula da Silva	x
,	x
is	v
reflected	x
in	x
a	x
widely	r
shared	x
sense	n
of	x
progress	n
.	x
That	x
is	v
scarcer	j
in	x
<eos>	x
Mexico	x
and	x
Central America	x
,	x
where	r
the	x
recession	n
was	v
more	r
severe	j
and	x
violent	j
crime	n
has	x
worsened	x
.	x
For	x
only	r
the	x
second	j
<eos>	x
time	n
since	x
the	x
polls	n
began	x
,	x
more	j
respondents	n
across	x
Latin America	x
as	x
a	x
whole	n
cite	x
crime	n
,	x
rather	r
than	x
unemployment	n
,	x
as	x
the	x
most	r
important	j
problem	n
facing	x
their	x
country	n
(	x
see	x
chart	n
<number>	x
)	x
.	x
Some	x
<number>	x
<eos>	x
%	n
say	x
that	x
either	x
they	x
or	x
a	x
close	j
relative	n
have	x
been	v
victims	n
of	x
crime	n
over	x
the	x
past	j
year	n
,	x
but	x
that	x
is	v
down	r
from	x
<number>	x
%	n
last	j
year	n
and	x
is	v
the	x
lowest	j
figure	n
since	x
<number>	x
.	x
A	x
more	r
robust	j
economic	j
<eos>	x
performance	n
is	v
reflected	x
in	x
rising	x
support	n
for	x
private enterprise	x
and	x
the	x
market economy	x
:	x
some	x
<number>	x
%	n
of	x
respondents	n
across	x
the	x
region	n
say	x
that	x
private enterprise	x
is	v
indispensable	j
for	x
development	n
,	x
up	r
from	x
<number>	x
%	n
in	x
<number>	x
(	x
see	x
chart	n
<number>	x
)	x
.	x
Some	x
<number>	x
<eos>	x
%	n
agree	x
that	x
the	x
market economy	x
is	v
the	x
only	j
system	n
that	x
will	x
make	x
their	x
country	n
developed	x
,	x
up	r
from	x
<number>	x
%	n
last	j
year	n
.	x
Interestingly	r
,	x
<number>	x
<eos>	x
%	n
of	x
respondents	n
in	x
Venezuela	x
hold	x
that	x
view	n
(	x
and	x
<number>	x
%	n
there	r
back	r
private enterprise	x
)	x
even	r
though	x
their	x
left-wing	j
president	n
,	x
Hugo Chávez	x
,	x
is	v
expropriating	x
many	j
private	j
companies	n
.	x
<eos>	x
Brazil	x
is	v
the	x
country	n
which	x
exercises	x
most	j
leadership	n
in	x
the	x
region	n
,	x
mentioned	x
by	x
<number>	x
%	n
of	x
respondents	n
(	x
up	r
from	x
<number>	x
%	n
last	j
year	n
)	x
,	x
followed	x
by	x
the	x
United States	x
(	x
<number>	x
%	n
,	x
unchanged	j
from	x
last	j
year	n
)	x
and	x
Venezuela	x
(	x
<number>	x
%	n
,	x
down	r
from	x
<number>	x
%	n
last	j
year	n
)	x
.	x
But	x
the	x
<eos>	x
United States	x
is	v
seen	x
as	x
the	x
most	r
influential	j
country	n
by	x
respondents	n
in	x
Mexico	x
and	x
much	j
of	x
Central America	x
,	x
whereas	x
Venezuela	x
enjoys	x
that	x
distinction	n
in	x
Ecuador	x
,	x
the	x
Dominican Republic	x
and	x
Nicaragua	x
.	x
Scalia	x
and	x
Thomas	x
dine	x
with	x
